Train Iter 285, 0.408937, 9.080016, 0.184
Train Iter 286, 0.570448, 6.971810, 0.183
Train Iter 287, 0.469635, 9.081312, 0.185
Train Iter 288, 0.371981, 9.338010, 0.184
Train Iter 289, 0.483494, 9.081284, 0.189
Train Iter 290, 0.418495, 8.955515, 0.186
Train Iter 291, 0.544978, 7.443841, 0.184
Train Iter 292, 0.561595, 6.753900, 0.184
Train Iter 293, 0.499943, 6.296784, 0.185
Train Iter 294, 0.446476, 9.472332, 0.171
Train Iter 295, 0.340634, 8.490969, 0.185
Train Iter 296, 0.444763, 9.472456, 0.185
Train Iter 297, 0.678722, 7.986047, 0.175
Train Iter 298, 0.533286, 7.357870, 0.184
Train Iter 299, 0.538517, 6.969224, 0.183
Train Iter 300, 0.678623, 7.528756, 0.169
Train Iter 301, 0.513986, 10.365045, 0.171
Train Iter 302, 0.647436, 6.822399, 0.184
Train Iter 303, 0.371425, 9.077154, 0.189
Train Iter 304, 0.572684, 6.358054, 0.188
Train Iter 305, 0.371358, 9.467819, 0.190
Train Iter 306, 0.451203, 9.608880, 0.176
Train Iter 307, 0.427579, 9.076628, 0.191
Train Iter 308, 0.482541, 9.335132, 0.188
Train Iter 309, 0.561025, 6.614738, 0.187
Train Iter 310, 0.572490, 6.964988, 0.188
Train Iter 311, 0.647095, 6.891347, 0.188
Train Iter 312, 0.414578, 9.332479, 0.186
Train Iter 313, 0.448614, 9.893605, 0.173
Train Iter 314, 0.443979, 9.332769, 0.187
Train Iter 315, 0.441036, 9.747636, 0.187
Train Iter 316, 0.482156, 9.466204, 0.189
Train Iter 317, 0.384680, 9.745733, 0.191
Train Iter 318, 0.535692, 7.037314, 0.188
Train Iter 319, 0.459192, 10.526388, 0.173
Train Iter 320, 0.432216, 8.713476, 0.191
Train Iter 321, 0.395829, 8.827614, 0.187
Train Iter 322, 0.535606, 6.887431, 0.186
Train Iter 323, 0.618755, 7.521930, 0.169
Train Iter 324, 0.512883, 6.886507, 0.192
Train Iter 325, 0.623768, 7.192560, 0.168
Train Iter 326, 0.677821, 7.522413, 0.169
Train Iter 327, 0.644359, 6.960222, 0.186
Train Iter 328, 0.632848, 6.608552, 0.187
Train Iter 329, 0.566842, 6.673726, 0.187
Train Iter 330, 0.461626, 10.196907, 0.171
Train Iter 331, 0.398365, 8.593042, 0.187
Train Iter 332, 0.393304, 8.705733, 0.189
Train Iter 333, 0.479286, 8.942815, 0.188
Train Iter 334, 0.450004, 9.889879, 0.169
Train Iter 335, 0.555234, 6.539826, 0.183
Train Iter 336, 0.543885, 7.603525, 0.183
Train Iter 337, 0.479146, 9.192957, 0.184
Train Iter 338, 0.438018, 9.068715, 0.184
Train Iter 339, 0.589903, 6.882771, 0.187
Train Iter 340, 0.470489, 8.820410, 0.187
Train Iter 341, 0.483991, 9.323336, 0.187
Train Iter 342, 0.372319, 8.705381, 0.192
Train Iter 343, 0.566511, 6.471026, 0.187
Train Iter 344, 0.591383, 7.030460, 0.183
Train Iter 345, 0.576223, 6.807902, 0.188
Train Iter 346, 0.599881, 6.881845, 0.184
Train Iter 347, 0.515135, 10.518230, 0.170
Train Iter 348, 0.480838, 9.191957, 0.183
Train Iter 349, 0.576137, 6.737049, 0.182
Train Iter 350, 0.394856, 8.938751, 0.185
Train Iter 351, 0.392770, 8.366004, 0.182
Train Iter 352, 0.498697, 6.403296, 0.184
Train Iter 353, 0.411005, 8.816299, 0.183
Train Iter 354, 0.622930, 7.601592, 0.169
Train Iter 355, 0.516926, 9.596278, 0.172
Train Iter 356, 0.447250, 9.319485, 0.169
Train Iter 357, 0.428939, 9.188858, 0.182
Train Iter 358, 0.676984, 7.689130, 0.172
Train Iter 359, 0.643520, 7.100574, 0.186
Train Iter 360, 0.383219, 9.590374, 0.187
Train Iter 361, 0.534864, 7.340529, 0.184
Train Iter 362, 0.425923, 8.936373, 0.183
Train Iter 363, 0.392460, 8.152229, 0.183
Train Iter 364, 0.424123, 9.186228, 0.184
Train Iter 365, 0.643379, 6.947228, 0.184
Train Iter 366, 0.590953, 7.023837, 0.183
Train Iter 367, 0.609205, 7.509038, 0.169
Train Iter 368, 0.620572, 7.339005, 0.169
Train Iter 369, 0.545240, 7.256803, 0.183
Train Iter 370, 0.602261, 7.021760, 0.183
Train Iter 371, 0.565927, 7.019431, 0.187
Train Iter 372, 0.599340, 6.872766, 0.184
Train Iter 373, 0.543151, 7.419286, 0.185
Train Iter 374, 0.584123, 7.018979, 0.189
Train Iter 375, 0.565840, 6.655415, 0.183
